startDate,endDate,value,duration
2023-05-31 19:13:26-05:00,2023-05-31 19:13:38-05:00,HKCategoryValueSleepAnalysisInBed,0.0033333333333333335
2023-05-31 19:14:00-05:00,2023-05-31 19:14:14-05:00,HKCategoryValueSleepAnalysisInBed,0.0038888888888888888
2023-05-31 19:14:16-05:00,2023-05-31 19:14:21-05:00,HKCategoryValueSleepAnalysisInBed,0.001388888888888889
2023-05-31 19:14:23-05:00,2023-05-31 19:16:21-05:00,HKCategoryValueSleepAnalysisInBed,0.03277777777777778
2023-05-31 19:16:50-05:00,2023-05-31 19:17:58-05:00,HKCategoryValueSleepAnalysisInBed,0.01888888888888889
2023-05-31 19:18:02-05:00,2023-05-31 19:18:23-05:00,HKCategoryValueSleepAnalysisInBed,0.005833333333333334
2023-05-31 19:18:26-05:00,2023-05-31 19:18:59-05:00,HKCategoryValueSleepAnalysisInBed,0.009166666666666667
2023-05-31 19:19:02-05:00,2023-05-31 19:19:35-05:00,HKCategoryValueSleepAnalysisInBed,0.009166666666666667
2023-05-31 19:20:16-05:00,2023-05-31 19:20:25-05:00,HKCategoryValueSleepAnalysisInBed,0.0025
2023-05-31 19:21:39-05:00,2023-05-31 19:24:59-05:00,HKCategoryValueSleepAnalysisInBed,0.05555555555555555
2023-05-31 19:25:20-05:00,2023-05-31 19:25:22-05:00,HKCategoryValueSleepAnalysisInBed,0.0005555555555555556
2023-05-31 19:25:51-05:00,2023-05-31 19:25:52-05:00,HKCategoryValueSleepAnalysisInBed,0.0002777777777777778
2023-05-31 19:27:52-05:00,2023-05-31 19:27:57-05:00,HKCategoryValueSleepAnalysisInBed,0.001388888888888889
2023-05-31 19:29:22-05:00,2023-05-31 19:29:34-05:00,HKCategoryValueSleepAnalysisInBed,0.0033333333333333335
2023-05-31 19:29:36-05:00,2023-05-31 19:29:38-05:00,HKCategoryValueSleepAnalysisInBed,0.0005555555555555556
2023-05-31 19:29:54-05:00,2023-05-31 19:30:55-05:00,HKCategoryValueSleepAnalysisInBed,0.016944444444444446
2023-05-31 19:32:03-05:00,2023-05-31 19:35:17-05:00,HKCategoryValueSleepAnalysisInBed,0.05388888888888889
2023-05-31 19:35:35-05:00,2023-05-31 19:35:40-05:00,HKCategoryValueSleepAnalysisInBed,0.001388888888888889
2023-05-31 19:37:38-05:00,2023-05-31 19:41:30-05:00,HKCategoryValueSleepAnalysisInBed,0.06444444444444444
2023-05-31 19:43:24-05:00,2023-05-31 19:43:57-05:00,HKCategoryValueSleepAnalysisInBed,0.009166666666666667
2023-05-31 19:44:44-05:00,2023-05-31 20:01:58-05:00,HKCategoryValueSleepAnalysisInBed,0.2872222222222222
2023-05-31 20:03:24-05:00,2023-05-31 20:13:11-05:00,HKCategoryValueSleepAnalysisInBed,0.16305555555555556
2023-05-31 20:13:41-05:00,2023-05-31 20:13:44-05:00,HKCategoryValueSleepAnalysisInBed,0.0008333333333333334
2023-05-31 20:15:13-05:00,2023-05-31 21:01:05-05:00,HKCategoryValueSleepAnalysisInBed,0.7644444444444445
2023-05-31 21:01:08-05:00,2023-05-31 21:29:59-05:00,HKCategoryValueSleepAnalysisInBed,0.48083333333333333
2023-05-31 21:31:36-05:00,2023-05-31 21:35:15-05:00,HKCategoryValueSleepAnalysisInBed,0.060833333333333336
2023-05-31 21:36:49-05:00,2023-05-31 21:39:05-05:00,HKCategoryValueSleepAnalysisInBed,0.03777777777777778
2023-05-31 21:39:06-05:00,2023-05-31 21:41:46-05:00,HKCategoryValueSleepAnalysisInBed,0.044444444444444446
2023-05-31 21:45:35-05:00,2023-05-31 21:45:54-05:00,HKCategoryValueSleepAnalysisInBed,0.005277777777777778
2023-05-31 21:46:14-05:00,2023-05-31 21:52:50-05:00,HKCategoryValueSleepAnalysisInBed,0.11
2023-05-31 21:58:12-05:00,2023-05-31 22:03:18-05:00,HKCategoryValueSleepAnalysisInBed,0.085
2023-05-31 22:03:22-05:00,2023-05-31 22:05:35-05:00,HKCategoryValueSleepAnalysisInBed,0.036944444444444446
2023-05-31 22:05:37-05:00,2023-05-31 22:06:07-05:00,HKCategoryValueSleepAnalysisInBed,0.008333333333333333
2023-05-31 22:08:18-05:00,2023-05-31 22:13:18-05:00,HKCategoryValueSleepAnalysisInBed,0.08333333333333333
2023-05-31 22:35:20-05:00,2023-06-01 00:00:01-05:00,HKCategoryValueSleepAnalysisInBed,1.4113888888888888
2023-06-02 16:55:17-05:00,2023-06-02 17:05:12-05:00,HKCategoryValueSleepAnalysisInBed,0.16527777777777777
2023-06-02 17:07:09-05:00,2023-06-02 17:24:55-05:00,HKCategoryValueSleepAnalysisInBed,0.2961111111111111
2023-06-02 17:27:00-05:00,2023-06-02 17:27:41-05:00,HKCategoryValueSleepAnalysisInBed,0.01138888888888889
2023-06-02 17:28:58-05:00,2023-06-02 17:32:56-05:00,HKCategoryValueSleepAnalysisInBed,0.0661111111111111
2023-06-02 17:33:39-05:00,2023-06-02 17:35:33-05:00,HKCategoryValueSleepAnalysisInBed,0.03166666666666667
2023-06-02 17:36:52-05:00,2023-06-02 17:37:08-05:00,HKCategoryValueSleepAnalysisInBed,0.0044444444444444444
2023-06-02 17:39:11-05:00,2023-06-02 17:40:24-05:00,HKCategoryValueSleepAnalysisInBed,0.020277777777777777
2023-06-02 17:43:02-05:00,2023-06-02 17:51:16-05:00,HKCategoryValueSleepAnalysisInBed,0.13722222222222222
2023-06-02 17:52:17-05:00,2023-06-02 17:53:44-05:00,HKCategoryValueSleepAnalysisInBed,0.024166666666666666
2023-06-02 17:54:15-05:00,2023-06-02 17:55:47-05:00,HKCategoryValueSleepAnalysisInBed,0.025555555555555557
2023-06-02 18:31:30-05:00,2023-06-02 18:33:13-05:00,HKCategoryValueSleepAnalysisInBed,0.02861111111111111
2023-06-02 18:40:10-05:00,2023-06-02 18:40:15-05:00,HKCategoryValueSleepAnalysisInBed,0.001388888888888889
2023-06-02 18:40:59-05:00,2023-06-02 18:41:02-05:00,HKCategoryValueSleepAnalysisInBed,0.0008333333333333334
2023-06-02 18:41:08-05:00,2023-06-02 18:41:13-05:00,HKCategoryValueSleepAnalysisInBed,0.001388888888888889
2023-06-02 18:43:54-05:00,2023-06-02 20:01:51-05:00,HKCategoryValueSleepAnalysisInBed,1.2991666666666666
2023-06-02 20:02:05-05:00,2023-06-03 00:00:02-05:00,HKCategoryValueSleepAnalysisInBed,3.9658333333333333
2023-06-03 16:33:34-05:00,2023-06-03 16:34:11-05:00,HKCategoryValueSleepAnalysisInBed,0.010277777777777778
2023-06-03 17:10:35-05:00,2023-06-03 17:11:30-05:00,HKCategoryValueSleepAnalysisInBed,0.015277777777777777
2023-06-03 17:22:47-05:00,2023-06-03 17:27:36-05:00,HKCategoryValueSleepAnalysisInBed,0.08027777777777778
2023-06-03 17:28:07-05:00,2023-06-04 00:00:00-05:00,HKCategoryValueSleepAnalysisInBed,6.5313888888888885
2023-06-04 15:40:03-05:00,2023-06-04 17:12:29-05:00,HKCategoryValueSleepAnalysisInBed,1.5405555555555555
2023-06-04 17:12:36-05:00,2023-06-04 17:12:40-05:00,HKCategoryValueSleepAnalysisInBed,0.0011111111111111111
2023-06-04 17:12:46-05:00,2023-06-04 17:12:49-05:00,HKCategoryValueSleepAnalysisInBed,0.0008333333333333334
2023-06-04 17:12:51-05:00,2023-06-04 17:36:50-05:00,HKCategoryValueSleepAnalysisInBed,0.3997222222222222
2023-06-04 17:36:52-05:00,2023-06-04 17:36:54-05:00,HKCategoryValueSleepAnalysisInBed,0.0005555555555555556
2023-06-04 17:41:01-05:00,2023-06-04 17:41:03-05:00,HKCategoryValueSleepAnalysisInBed,0.0005555555555555556
2023-06-04 17:45:31-05:00,2023-06-04 17:57:30-05:00,HKCategoryValueSleepAnalysisInBed,0.19972222222222222
2023-06-04 18:01:00-05:00,2023-06-04 18:01:01-05:00,HKCategoryValueSleepAnalysisInBed,0.0002777777777777778
2023-06-04 18:01:44-05:00,2023-06-04 18:03:07-05:00,HKCategoryValueSleepAnalysisInBed,0.023055555555555555
2023-06-04 18:04:26-05:00,2023-06-04 18:28:37-05:00,HKCategoryValueSleepAnalysisInBed,0.40305555555555556
2023-06-04 18:28:39-05:00,2023-06-04 18:28:43-05:00,HKCategoryValueSleepAnalysisInBed,0.0011111111111111111
2023-06-04 18:28:45-05:00,2023-06-04 18:28:46-05:00,HKCategoryValueSleepAnalysisInBed,0.0002777777777777778
2023-06-04 18:35:37-05:00,2023-06-04 22:45:01-05:00,HKCategoryValueSleepAnalysisInBed,4.156666666666666
2023-06-04 22:45:43-05:00,2023-06-04 22:46:01-05:00,HKCategoryValueSleepAnalysisInBed,0.005
2023-06-04 22:47:49-05:00,2023-06-04 23:02:42-05:00,HKCategoryValueSleepAnalysisInBed,0.24805555555555556
2023-06-04 23:03:54-05:00,2023-06-04 23:08:42-05:00,HKCategoryValueSleepAnalysisInBed,0.08
2023-06-04 23:09:38-05:00,2023-06-04 23:18:12-05:00,HKCategoryValueSleepAnalysisInBed,0.14277777777777778
2023-06-04 23:20:19-05:00,2023-06-04 23:22:22-05:00,HKCategoryValueSleepAnalysisInBed,0.034166666666666665
2023-06-04 23:49:41-05:00,2023-06-04 23:57:39-05:00,HKCategoryValueSleepAnalysisInBed,0.13277777777777777
2023-06-04 23:59:12-05:00,2023-06-04 23:59:18-05:00,HKCategoryValueSleepAnalysisInBed,0.0016666666666666668
2023-06-05 16:59:03-05:00,2023-06-05 16:59:04-05:00,HKCategoryValueSleepAnalysisInBed,0.0002777777777777778
2023-06-05 17:00:41-05:00,2023-06-05 17:00:42-05:00,HKCategoryValueSleepAnalysisInBed,0.0002777777777777778
2023-06-05 17:02:57-05:00,2023-06-05 17:34:30-05:00,HKCategoryValueSleepAnalysisInBed,0.5258333333333334
2023-06-05 17:34:51-05:00,2023-06-05 17:34:53-05:00,HKCategoryValueSleepAnalysisInBed,0.0005555555555555556
2023-06-05 17:36:38-05:00,2023-06-05 17:41:59-05:00,HKCategoryValueSleepAnalysisInBed,0.08916666666666667
2023-06-05 17:42:46-05:00,2023-06-06 00:00:02-05:00,HKCategoryValueSleepAnalysisInBed,6.2877777777777775
2023-06-06 16:18:41-05:00,2023-06-06 17:27:12-05:00,HKCategoryValueSleepAnalysisInBed,1.1419444444444444
2023-06-06 17:29:21-05:00,2023-06-06 17:33:36-05:00,HKCategoryValueSleepAnalysisInBed,0.07083333333333333
2023-06-06 17:34:10-05:00,2023-06-06 17:55:18-05:00,HKCategoryValueSleepAnalysisInBed,0.3522222222222222
2023-06-06 17:57:29-05:00,2023-06-06 17:57:59-05:00,HKCategoryValueSleepAnalysisInBed,0.008333333333333333
2023-06-06 18:05:09-05:00,2023-06-06 18:08:59-05:00,HKCategoryValueSleepAnalysisInBed,0.06388888888888888
2023-06-06 18:09:58-05:00,2023-06-06 18:10:06-05:00,HKCategoryValueSleepAnalysisInBed,0.0022222222222222222
2023-06-06 18:17:18-05:00,2023-06-06 18:19:20-05:00,HKCategoryValueSleepAnalysisInBed,0.03388888888888889
2023-06-06 18:19:20-05:00,2023-06-06 18:23:53-05:00,HKCategoryValueSleepAnalysisInBed,0.07583333333333334
2023-06-06 18:26:39-05:00,2023-06-06 18:28:06-05:00,HKCategoryValueSleepAnalysisInBed,0.024166666666666666
2023-06-06 18:34:13-05:00,2023-06-06 18:34:16-05:00,HKCategoryValueSleepAnalysisInBed,0.0008333333333333334
2023-06-06 18:35:17-05:00,2023-06-06 18:35:29-05:00,HKCategoryValueSleepAnalysisInBed,0.0033333333333333335
2023-06-06 18:35:51-05:00,2023-06-06 18:36:58-05:00,HKCategoryValueSleepAnalysisInBed,0.01861111111111111
2023-06-06 18:37:04-05:00,2023-06-06 18:37:24-05:00,HKCategoryValueSleepAnalysisInBed,0.005555555555555556
2023-06-06 18:38:07-05:00,2023-06-06 18:38:41-05:00,HKCategoryValueSleepAnalysisInBed,0.009444444444444445
2023-06-06 18:39:55-05:00,2023-06-06 18:39:57-05:00,HKCategoryValueSleepAnalysisInBed,0.0005555555555555556
2023-06-06 18:40:25-05:00,2023-06-06 18:40:28-05:00,HKCategoryValueSleepAnalysisInBed,0.0008333333333333334
2023-06-06 18:40:49-05:00,2023-06-06 18:45:06-05:00,HKCategoryValueSleepAnalysisInBed,0.07138888888888889
2023-06-06 18:45:44-05:00,2023-06-06 22:30:04-05:00,HKCategoryValueSleepAnalysisInBed,3.738888888888889
2023-06-06 22:30:31-05:00,2023-06-06 22:30:44-05:00,HKCategoryValueSleepAnalysisInBed,0.003611111111111111
2023-06-06 22:30:48-05:00,2023-06-06 22:30:50-05:00,HKCategoryValueSleepAnalysisInBed,0.0005555555555555556
2023-06-06 22:31:02-05:00,2023-06-06 22:42:56-05:00,HKCategoryValueSleepAnalysisInBed,0.19833333333333333
2023-06-06 22:43:34-05:00,2023-06-07 00:00:02-05:00,HKCategoryValueSleepAnalysisInBed,1.2744444444444445
2023-06-07 15:56:00-05:00,2023-06-07 23:31:43-05:00,HKCategoryValueSleepAnalysisInBed,7.595277777777778
2023-06-07 23:32:36-05:00,2023-06-07 23:57:36-05:00,HKCategoryValueSleepAnalysisInBed,0.4166666666666667
2023-06-07 23:57:44-05:00,2023-06-07 23:57:52-05:00,HKCategoryValueSleepAnalysisInBed,0.0022222222222222222
2023-06-07 23:58:43-05:00,2023-06-07 23:59:42-05:00,HKCategoryValueSleepAnalysisInBed,0.01638888888888889
2023-06-08 16:47:54-05:00,2023-06-08 16:47:55-05:00,HKCategoryValueSleepAnalysisInBed,0.0002777777777777778
2023-06-08 17:02:56-05:00,2023-06-09 00:00:01-05:00,HKCategoryValueSleepAnalysisInBed,6.951388888888889
2023-06-09 16:57:22-05:00,2023-06-09 16:58:03-05:00,HKCategoryValueSleepAnalysisInBed,0.01138888888888889
2023-06-09 17:07:21-05:00,2023-06-09 17:09:03-05:00,HKCategoryValueSleepAnalysisInBed,0.028333333333333332
2023-06-09 17:18:17-05:00,2023-06-09 17:23:32-05:00,HKCategoryValueSleepAnalysisInBed,0.0875
2023-06-09 17:26:53-05:00,2023-06-09 17:34:37-05:00,HKCategoryValueSleepAnalysisInBed,0.1288888888888889
2023-06-09 17:34:47-05:00,2023-06-09 17:34:50-05:00,HKCategoryValueSleepAnalysisInBed,0.0008333333333333334
2023-06-09 17:34:52-05:00,2023-06-09 18:09:42-05:00,HKCategoryValueSleepAnalysisInBed,0.5805555555555556
2023-06-09 18:10:36-05:00,2023-06-09 18:17:30-05:00,HKCategoryValueSleepAnalysisInBed,0.115
2023-06-09 18:18:22-05:00,2023-06-09 18:18:23-05:00,HKCategoryValueSleepAnalysisInBed,0.0002777777777777778
2023-06-09 18:19:33-05:00,2023-06-09 18:34:48-05:00,HKCategoryValueSleepAnalysisInBed,0.25416666666666665
2023-06-09 18:35:29-05:00,2023-06-09 18:35:31-05:00,HKCategoryValueSleepAnalysisInBed,0.0005555555555555556
2023-06-09 18:35:32-05:00,2023-06-09 18:35:35-05:00,HKCategoryValueSleepAnalysisInBed,0.0008333333333333334
2023-06-09 18:35:36-05:00,2023-06-09 18:41:35-05:00,HKCategoryValueSleepAnalysisInBed,0.09972222222222223
2023-06-09 18:42:49-05:00,2023-06-09 18:43:15-05:00,HKCategoryValueSleepAnalysisInBed,0.007222222222222222
2023-06-09 18:43:55-05:00,2023-06-09 18:44:02-05:00,HKCategoryValueSleepAnalysisInBed,0.0019444444444444444
2023-06-09 18:44:04-05:00,2023-06-10 00:00:02-05:00,HKCategoryValueSleepAnalysisInBed,5.266111111111111
2023-06-10 16:59:42-05:00,2023-06-10 17:00:23-05:00,HKCategoryValueSleepAnalysisInBed,0.01138888888888889
2023-06-10 17:06:57-05:00,2023-06-10 17:17:43-05:00,HKCategoryValueSleepAnalysisInBed,0.17944444444444443
2023-06-10 17:18:16-05:00,2023-06-10 17:18:31-05:00,HKCategoryValueSleepAnalysisInBed,0.004166666666666667
2023-06-10 17:19:22-05:00,2023-06-10 17:19:42-05:00,HKCategoryValueSleepAnalysisInBed,0.005555555555555556
2023-06-10 17:20:33-05:00,2023-06-10 17:29:28-05:00,HKCategoryValueSleepAnalysisInBed,0.1486111111111111
2023-06-10 17:30:16-05:00,2023-06-10 17:38:59-05:00,HKCategoryValueSleepAnalysisInBed,0.14527777777777778
2023-06-10 17:55:01-05:00,2023-06-10 17:56:32-05:00,HKCategoryValueSleepAnalysisInBed,0.025277777777777777
2023-06-10 17:56:43-05:00,2023-06-10 18:13:37-05:00,HKCategoryValueSleepAnalysisInBed,0.2816666666666667
2023-06-10 18:14:09-05:00,2023-06-10 18:16:38-05:00,HKCategoryValueSleepAnalysisInBed,0.04138888888888889
2023-06-10 18:27:28-05:00,2023-06-10 19:16:44-05:00,HKCategoryValueSleepAnalysisInBed,0.8211111111111111
2023-06-10 19:17:24-05:00,2023-06-11 00:00:01-05:00,HKCategoryValueSleepAnalysisInBed,4.710277777777778
2023-06-11 17:45:29-05:00,2023-06-11 23:00:20-05:00,HKCategoryValueSleepAnalysisInBed,5.2475
2023-06-12 22:32:02-05:00,2023-06-13 00:16:00-05:00,HKCategoryValueSleepAnalysisInBed,1.7327777777777778
2023-06-13 00:17:24-05:00,2023-06-13 05:12:10-05:00,HKCategoryValueSleepAnalysisInBed,4.9127777777777775
2023-06-13 05:12:12-05:00,2023-06-13 05:12:56-05:00,HKCategoryValueSleepAnalysisInBed,0.012222222222222223
2023-06-13 05:13:27-05:00,2023-06-13 05:19:12-05:00,HKCategoryValueSleepAnalysisInBed,0.09583333333333334
2023-06-13 05:40:00-05:00,2023-06-13 05:40:02-05:00,HKCategoryValueSleepAnalysisInBed,0.0005555555555555556
2023-06-13 05:45:33-05:00,2023-06-13 05:45:37-05:00,HKCategoryValueSleepAnalysisInBed,0.0011111111111111111
2023-06-13 05:45:43-05:00,2023-06-13 05:45:49-05:00,HKCategoryValueSleepAnalysisInBed,0.0016666666666666668
2023-06-13 05:45:50-05:00,2023-06-13 05:46:08-05:00,HKCategoryValueSleepAnalysisInBed,0.005
2023-06-13 05:54:14-05:00,2023-06-13 05:54:33-05:00,HKCategoryValueSleepAnalysisInBed,0.005277777777777778
2023-06-13 05:55:28-05:00,2023-06-13 05:55:32-05:00,HKCategoryValueSleepAnalysisInBed,0.0011111111111111111
2023-06-13 22:54:44-05:00,2023-06-13 22:57:11-05:00,HKCategoryValueSleepAnalysisInBed,0.04083333333333333
2023-06-14 00:20:19-05:00,2023-06-14 00:27:24-05:00,HKCategoryValueSleepAnalysisInBed,0.11805555555555555
2023-06-14 00:30:50-05:00,2023-06-14 00:33:50-05:00,HKCategoryValueSleepAnalysisInBed,0.05
2023-06-14 00:38:08-05:00,2023-06-14 00:38:31-05:00,HKCategoryValueSleepAnalysisInBed,0.006388888888888889
2023-06-14 00:40:43-05:00,2023-06-14 05:05:00-05:00,HKCategoryValueSleepAnalysisInBed,4.404722222222222
2023-06-14 05:05:02-05:00,2023-06-14 05:05:04-05:00,HKCategoryValueSleepAnalysisInBed,0.0005555555555555556
2023-06-14 05:05:11-05:00,2023-06-14 05:05:25-05:00,HKCategoryValueSleepAnalysisInBed,0.0038888888888888888
2023-06-14 05:35:27-05:00,2023-06-14 05:35:57-05:00,HKCategoryValueSleepAnalysisInBed,0.008333333333333333
2023-06-14 22:59:18-05:00,2023-06-14 23:01:28-05:00,HKCategoryValueSleepAnalysisInBed,0.03611111111111111
2023-06-14 23:04:22-05:00,2023-06-14 23:06:58-05:00,HKCategoryValueSleepAnalysisInBed,0.043333333333333335
2023-06-14 23:07:39-05:00,2023-06-14 23:08:32-05:00,HKCategoryValueSleepAnalysisInBed,0.014722222222222222
2023-06-14 23:08:33-05:00,2023-06-14 23:08:34-05:00,HKCategoryValueSleepAnalysisInBed,0.0002777777777777778
2023-06-15 00:02:55-05:00,2023-06-15 00:20:50-05:00,HKCategoryValueSleepAnalysisInBed,0.2986111111111111
2023-06-15 00:20:54-05:00,2023-06-15 00:21:10-05:00,HKCategoryValueSleepAnalysisInBed,0.0044444444444444444
2023-06-15 00:21:48-05:00,2023-06-15 00:22:26-05:00,HKCategoryValueSleepAnalysisInBed,0.010555555555555556
2023-06-15 00:35:25-05:00,2023-06-15 00:37:37-05:00,HKCategoryValueSleepAnalysisInBed,0.03666666666666667
2023-06-15 00:41:52-05:00,2023-06-15 05:50:02-05:00,HKCategoryValueSleepAnalysisInBed,5.136111111111111
2023-06-15 05:51:08-05:00,2023-06-15 06:00:01-05:00,HKCategoryValueSleepAnalysisInBed,0.14805555555555555
2023-06-15 22:52:30-05:00,2023-06-15 23:11:22-05:00,HKCategoryValueSleepAnalysisInBed,0.31444444444444447
2023-06-15 23:24:18-05:00,2023-06-15 23:24:33-05:00,HKCategoryValueSleepAnalysisInBed,0.004166666666666667
2023-06-15 23:25:23-05:00,2023-06-15 23:27:20-05:00,HKCategoryValueSleepAnalysisInBed,0.0325
2023-06-15 23:28:10-05:00,2023-06-15 23:29:55-05:00,HKCategoryValueSleepAnalysisInBed,0.029166666666666667
2023-06-15 23:45:22-05:00,2023-06-15 23:45:42-05:00,HKCategoryValueSleepAnalysisInBed,0.005555555555555556
2023-06-15 23:46:21-05:00,2023-06-15 23:47:34-05:00,HKCategoryValueSleepAnalysisInBed,0.020277777777777777
2023-06-15 23:47:39-05:00,2023-06-15 23:48:20-05:00,HKCategoryValueSleepAnalysisInBed,0.01138888888888889
2023-06-15 23:48:22-05:00,2023-06-15 23:56:03-05:00,HKCategoryValueSleepAnalysisInBed,0.12805555555555556
2023-06-15 23:57:15-05:00,2023-06-15 23:58:12-05:00,HKCategoryValueSleepAnalysisInBed,0.015833333333333335
2023-06-15 23:58:44-05:00,2023-06-15 23:59:55-05:00,HKCategoryValueSleepAnalysisInBed,0.01972222222222222
2023-06-16 00:09:15-05:00,2023-06-16 00:09:39-05:00,HKCategoryValueSleepAnalysisInBed,0.006666666666666667
2023-06-16 00:09:53-05:00,2023-06-16 00:12:19-05:00,HKCategoryValueSleepAnalysisInBed,0.04055555555555555
2023-06-16 00:13:26-05:00,2023-06-16 00:16:19-05:00,HKCategoryValueSleepAnalysisInBed,0.04805555555555555
2023-06-16 00:16:34-05:00,2023-06-16 00:16:52-05:00,HKCategoryValueSleepAnalysisInBed,0.005
2023-06-16 00:16:54-05:00,2023-06-16 00:41:03-05:00,HKCategoryValueSleepAnalysisInBed,0.4025
2023-06-16 00:41:32-05:00,2023-06-16 00:44:59-05:00,HKCategoryValueSleepAnalysisInBed,0.0575
2023-06-16 01:51:46-05:00,2023-06-16 01:52:28-05:00,HKCategoryValueSleepAnalysisInBed,0.011666666666666667
2023-06-16 02:01:41-05:00,2023-06-16 06:00:02-05:00,HKCategoryValueSleepAnalysisInBed,3.9725
2023-06-16 22:25:47-05:00,2023-06-17 00:00:32-05:00,HKCategoryValueSleepAnalysisInBed,1.5791666666666666
2023-06-17 00:04:33-05:00,2023-06-17 00:11:14-05:00,HKCategoryValueSleepAnalysisInBed,0.11138888888888888
2023-06-17 00:11:17-05:00,2023-06-17 00:12:38-05:00,HKCategoryValueSleepAnalysisInBed,0.0225
2023-06-17 00:14:07-05:00,2023-06-17 02:06:38-05:00,HKCategoryValueSleepAnalysisInBed,1.8752777777777778
2023-06-17 02:06:39-05:00,2023-06-17 02:06:40-05:00,HKCategoryValueSleepAnalysisInBed,0.0002777777777777778
2023-06-17 02:06:46-05:00,2023-06-17 02:06:47-05:00,HKCategoryValueSleepAnalysisInBed,0.0002777777777777778
2023-06-17 02:06:57-05:00,2023-06-17 02:11:44-05:00,HKCategoryValueSleepAnalysisInBed,0.07972222222222222
2023-06-17 02:13:27-05:00,2023-06-17 03:01:06-05:00,HKCategoryValueSleepAnalysisInBed,0.7941666666666667
2023-06-17 03:01:54-05:00,2023-06-17 03:21:18-05:00,HKCategoryValueSleepAnalysisInBed,0.3233333333333333
2023-06-17 03:21:24-05:00,2023-06-17 03:21:28-05:00,HKCategoryValueSleepAnalysisInBed,0.0011111111111111111
2023-06-17 03:22:11-05:00,2023-06-17 03:23:03-05:00,HKCategoryValueSleepAnalysisInBed,0.014444444444444444
2023-06-17 03:23:19-05:00,2023-06-17 06:00:01-05:00,HKCategoryValueSleepAnalysisInBed,2.611666666666667
2023-06-17 22:55:16-05:00,2023-06-17 23:01:29-05:00,HKCategoryValueSleepAnalysisInBed,0.10361111111111111
2023-06-17 23:50:25-05:00,2023-06-17 23:59:41-05:00,HKCategoryValueSleepAnalysisInBed,0.15444444444444444
2023-06-18 00:00:12-05:00,2023-06-18 00:03:16-05:00,HKCategoryValueSleepAnalysisInBed,0.051111111111111114
2023-06-18 01:11:21-05:00,2023-06-18 01:17:58-05:00,HKCategoryValueSleepAnalysisInBed,0.11027777777777778
2023-06-18 01:19:07-05:00,2023-06-18 01:22:36-05:00,HKCategoryValueSleepAnalysisInBed,0.058055555555555555
2023-06-18 01:28:03-05:00,2023-06-18 06:00:00-05:00,HKCategoryValueSleepAnalysisInBed,4.5325
2023-06-18 22:18:15-05:00,2023-06-18 22:18:16-05:00,HKCategoryValueSleepAnalysisInBed,0.0002777777777777778
2023-06-18 23:02:18-05:00,2023-06-18 23:02:38-05:00,HKCategoryValueSleepAnalysisInBed,0.005555555555555556
2023-06-18 23:06:36-05:00,2023-06-18 23:06:37-05:00,HKCategoryValueSleepAnalysisInBed,0.0002777777777777778
2023-06-18 23:06:38-05:00,2023-06-18 23:06:39-05:00,HKCategoryValueSleepAnalysisInBed,0.0002777777777777778
2023-06-18 23:06:47-05:00,2023-06-18 23:06:49-05:00,HKCategoryValueSleepAnalysisInBed,0.0005555555555555556
2023-06-18 23:12:34-05:00,2023-06-18 23:13:36-05:00,HKCategoryValueSleepAnalysisInBed,0.017222222222222222
2023-06-18 23:15:32-05:00,2023-06-18 23:17:42-05:00,HKCategoryValueSleepAnalysisInBed,0.03611111111111111
2023-06-18 23:17:45-05:00,2023-06-18 23:22:26-05:00,HKCategoryValueSleepAnalysisInBed,0.07805555555555556
2023-06-18 23:22:38-05:00,2023-06-18 23:23:30-05:00,HKCategoryValueSleepAnalysisInBed,0.014444444444444444
2023-06-18 23:24:12-05:00,2023-06-18 23:27:05-05:00,HKCategoryValueSleepAnalysisInBed,0.04805555555555555
2023-06-18 23:29:21-05:00,2023-06-18 23:29:41-05:00,HKCategoryValueSleepAnalysisInBed,0.005555555555555556
2023-06-18 23:31:15-05:00,2023-06-18 23:34:31-05:00,HKCategoryValueSleepAnalysisInBed,0.05444444444444444
2023-06-18 23:51:31-05:00,2023-06-18 23:51:41-05:00,HKCategoryValueSleepAnalysisInBed,0.002777777777777778
2023-06-18 23:51:43-05:00,2023-06-18 23:51:45-05:00,HKCategoryValueSleepAnalysisInBed,0.0005555555555555556
2023-06-18 23:53:05-05:00,2023-06-18 23:55:15-05:00,HKCategoryValueSleepAnalysisInBed,0.03611111111111111
2023-06-19 00:08:53-05:00,2023-06-19 00:09:03-05:00,HKCategoryValueSleepAnalysisInBed,0.002777777777777778
2023-06-19 00:09:39-05:00,2023-06-19 00:11:25-05:00,HKCategoryValueSleepAnalysisInBed,0.029444444444444443
2023-06-19 00:22:17-05:00,2023-06-19 00:22:54-05:00,HKCategoryValueSleepAnalysisInBed,0.010277777777777778
2023-06-19 00:47:20-05:00,2023-06-19 00:47:25-05:00,HKCategoryValueSleepAnalysisInBed,0.001388888888888889
2023-06-19 01:48:05-05:00,2023-06-19 01:57:27-05:00,HKCategoryValueSleepAnalysisInBed,0.15611111111111112
2023-06-19 01:58:04-05:00,2023-06-19 01:59:25-05:00,HKCategoryValueSleepAnalysisInBed,0.0225
2023-06-19 02:20:21-05:00,2023-06-19 06:00:01-05:00,HKCategoryValueSleepAnalysisInBed,3.661111111111111
